8,84.6,86.9,"#FFFFFF"
8,86.9,93.3,"#000000"
8,93.3,99,"#FFFFFF"
8,99,101.6,"#BFBFBF"
8,101.6,106.2,"#FFFFFF"
8,106.2,110.5,"#404040"
8,110.5,112.1,"#FFFFFF"
8,112.1,117.7,"#000000"
8,117.7,119.2,"#FFFFFF"
8,119.2,122.5,"#7F7F7F"
8,122.5,127.3,"#FFFFFF"
8,127.3,131.5,"#7F7F7F"
8,131.5,136.4,"#FFFFFF"
8,136.4,139.9,"#404040"
8,139.9,146.364022,"#FFFFFF"
9,0,2.2,"#FFFFFF"
9,2.2,4.6,"#BFBFBF"
9,4.6,9,"#FFFFFF"
9,9,14.2,"#404040"
9,14.2,16.6,"#FFFFFF"
9,16.6,18.5,"#BFBFBF"
9,18.5,19.9,"#FFFFFF"
9,19.9,25.6,"#000000"
9,25.6,28,"#FFFFFF"
9,28,33.2,"#000000"
9,33.2,36.3,"#FFFFFF"
9,36.3,38.4,"#BFBFBF"
9,38.4,41,"#FFFFFF"
9,41,43.6,"#7F7F7F"
9,43.6,47.3,"#FFFFFF"
9,47.3,49,"#8B0000"
9,49,50.7,"#8B0000"
9,50.7,65.9,"#000000"
9,65.9,68.7,"#FFFFFF"
9,68.7,72.2,"#BFBFBF"
9,72.2,74,"#FFFFFF"
9,74,79.2,"#7F7F7F"
9,79.2,81.1,"#FFFFFF"
9,81.1,84.1,"#7F7F7F"
9,84.1,86.9,"#FFFFFF"
9,86.9,90.4,"#7F7F7F"
9,90.4,91.8,"#FFFFFF"
9,91.8,93.9,"#BFBFBF"
9,93.9,96.6,"#FFFFFF"
9,96.6,99.3,"#BFBFBF"
9,99.3,102.6,"#FFFFFF"
9,102.6,108.2,"#000000"
9,108.2,111.3,"#FFFFFF"
9,111.3,114.9,"#BFBFBF"
9,114.9,117.7,"#FFFFFF"
9,117.7,122.5,"#404040"
9,122.5,125.8,"#FFFFFF"
9,125.8,130.3,"#BFBFBF"
9,130.3,133.5,"#FFFFFF"
9,133.5,134,"#BFBFBF"
9,134,135.9,"#FFFFFF"
9,135.9,137.4,"#BFBFBF"
9,137.4,141.213431,"#FFFFFF"
23,0,4.3,"#FFFFFF"
23,4.3,6,"#7F7F7F"
23,6,9.5,"#FFFFFF"
23,9.5,17.1,"#7F7F7F"
23,17.1,19.3,"#FFFFFF"
23,19.3,21.9,"#7F7F7F"
23,21.9,24.9,"#FFFFFF"
23,24.9,29.3,"#000000"
23,29.3,31.5,"#FFFFFF"
23,31.5,37.6,"#000000"
23,37.6,42.4,"#FFFFFF"
23,42.4,46.4,"#404040"
23,46.4,49.8,"#FFFFFF"
23,49.8,54.8,"#BFBFBF"
23,54.8,58.1,"#FFFFFF"
23,58.1,60.6,"#8B0000"
23,60.6,63,"#8B0000"
23,63,64.6,"#FFFFFF"
23,64.6,67.8,"#7F7F7F"
23,67.8,71.8,"#FFFFFF"
23,71.8,73.9,"#7F7F7F"
23,73.9,76,"#FFFFFF"
23,76,84.6,"#000000"
23,84.6,86.2,"#FFFFFF"
23,86.2,91.8,"#000000"
23,91.8,93.5,"#FFFFFF"
23,93.5,98.3,"#404040"
23,98.3,102.6,"#FFFFFF"
23,102.6,103.7,"#7F7F7F"
23,103.7,108.7,"#FFFFFF"
23,108.7,116.5,"#404040"
23,116.5,120.9,"#FFFFFF"
23,120.9,128.7,"#000000"
23,128.7,130.4,"#FFFFFF"
23,130.4,133.6,"#BFBFBF"
23,133.6,138,"#FFFFFF"
23,138,140.3,"#404040"
23,140.3,142.1,"#FFFFFF"
23,142.1,147.1,"#000000"
23,147.1,155.27056,"#FFFFFF"
24,0,2.5,"#FFFFFF"
24,2.5,3,"#7F7F7F"
24,3,11.6,"#FFFFFF"
24,11.6,12.5,"#8B0000"
24,12.5,13.4,"#8B0000"
24,13.4,15.1,"#FFFFFF"
24,15.1,19.8,"#7F7F7F"
24,19.8,22.1,"#FFFFFF"
24,22.1,26.2,"#7F7F7F"
24,26.2,28.8,"#FFFFFF"
24,28.8,59.373566,"#000000"
